CODE_GAME;CODE_EVENT;CODE_PLAYER;VALUE
45;10;296;8;
45;11;296;7;
45;1;297;2;
45;2;297;7;
45;3;297;5;
45;4;297;2;
45;5;297;8;
45;6;297;7;
45;7;297;6;
45;8;297;7;
45;9;297;7;
45;10;297;5;
45;11;297;9;
45;1;298;3;
45;2;298;5;
45;3;298;8;
45;4;298;7;
45;5;298;2;
45;6;298;8;
45;7;298;4;
45;8;298;2;
45;9;298;7;
45;10;298;5;
45;11;298;6;
45;1;299;7;
45;2;299;1;
45;3;299;1;
45;4;299;6;
45;5;299;1;
45;6;299;2;
45;7;299;7;
45;8;299;6;
45;9;299;3;
45;10;299;7;
45;11;299;6;
46;1;212;6;
46;2;212;8;
46;3;212;8;
46;4;212;8;
46;5;212;5;
46;6;212;5;
46;7;212;9;
46;8;212;3;
46;9;212;7;
46;10;212;9;
46;11;212;6;
46;1;213;5;
46;2;213;7;
46;3;213;5;
46;4;213;6;
46;5;213;4;
46;6;213;7;
46;7;213;3;
46;8;213;2;
46;9;213;7;
46;10;213;4;
46;11;213;7;
46;1;215;8;
46;2;215;3;
46;3;215;9;
46;4;215;2;
46;5;215;5;
46;6;215;8;
46;7;215;5;
46;8;215;9;
46;9;215;6;
46;10;215;1;
46;11;215;4;
46;1;216;5;
46;2;216;1;
46;3;216;3;
46;4;216;8;
46;5;216;9;
46;6;216;8;
46;7;216;1;
46;8;216;1;
46;9;216;9;
46;10;216;1;
46;11;216;1;
46;1;217;3;
46;2;217;9;
46;3;217;2;
46;4;217;4;
46;5;217;1;
46;6;217;9;
46;7;217;5;
46;8;217;1;
46;9;217;7;
46;10;217;9;
46;11;217;2;
46;1;220;4;
46;2;220;9;
46;3;220;3;
46;4;220;2;
46;5;220;8;
46;6;220;7;
46;7;220;1;
46;8;220;9;
46;9;220;9;
46;10;220;7;
46;11;220;1;
46;1;221;4;
46;2;221;9;
46;3;221;9;
46;4;221;6;
46;5;221;8;
46;6;221;4;
46;7;221;1;
46;8;221;2;
46;9;221;5;
46;10;221;9;
46;11;221;9;
46;1;223;4;
46;2;223;9;
46;3;223;5;
46;4;223;4;
46;5;223;8;
46;6;223;8;
46;7;223;4;
46;8;223;3;
46;9;223;8;
46;10;223;9;
46;11;223;9;
46;1;224;3;
46;2;224;2;
46;3;224;6;
46;4;224;6;
46;5;224;3;
46;6;224;7;
46;7;224;8;
46;8;224;2;
46;9;224;1;
46;10;224;3;
46;11;224;7;
46;1;226;2;
46;2;226;4;
46;3;226;1;
46;4;226;4;
46;5;226;7;
46;6;226;4;
46;7;226;8;
46;8;226;5;
46;9;226;4;
46;10;226;7;
46;11;226;6;
46;1;227;8;
46;2;227;3;
46;3;227;2;
46;4;227;7;
46;5;227;5;
46;6;227;1;
46;7;227;1;
46;8;227;6;
46;9;227;2;
46;10;227;9;
46;11;227;6;
46;1;228;2;
46;2;228;4;
46;3;228;8;
46;4;228;9;
46;5;228;6;
46;6;228;6;
46;7;228;4;
46;8;228;1;
46;9;228;5;
46;10;228;5;
46;11;228;6;
46;1;229;4;
46;2;229;7;
46;3;229;9;
46;4;229;3;
46;5;229;7;
46;6;229;6;
46;7;229;5;
46;8;229;3;
46;9;229;1;
46;10;229;8;
46;11;229;3;
46;1;230;9;
46;2;230;4;
46;3;230;2;
46;4;230;9;
46;5;230;6;
46;6;230;6;
46;7;230;7;
46;8;230;5;
46;9;230;7;
46;10;230;8;
46;11;230;7;
46;1;231;6;
46;2;231;2;
46;3;231;4;
46;4;231;1;
46;5;231;9;
46;6;231;7;
46;7;231;1;
46;8;231;3;
46;9;231;8;
46;10;231;9;
46;11;231;8;
46;1;233;1;
46;2;233;7;
46;3;233;9;
46;4;233;3;
46;5;233;5;
46;6;233;1;
46;7;233;4;
46;8;233;8;
46;9;233;4;
46;10;233;1;
46;11;233;3;
46;1;234;1;
46;2;234;1;
46;3;234;6;
46;4;234;4;
46;5;234;6;
46;6;234;1;
46;7;234;4;
46;8;234;9;
46;9;234;5;
46;10;234;4;
46;11;234;6;
46;1;235;2;
46;2;235;7;
46;3;235;5;
46;4;235;6;
46;5;235;7;
46;6;235;9;
46;7;235;8;
46;8;235;2;
46;9;235;9;
46;10;235;9;
46;11;235;3;
46;1;236;1;
46;2;236;4;
46;3;236;7;
46;4;236;1;
46;5;236;2;
46;6;236;8;
46;7;236;4;
46;8;236;8;
46;9;236;9;
46;10;236;5;
46;11;236;7;
46;1;237;7;
46;2;237;7;
46;3;237;1;
46;4;237;1;
46;5;237;8;
46;6;237;1;
46;7;237;9;
46;8;237;2;
46;9;237;2;
46;10;237;2;
46;11;237;8;
47;1;222;6;
47;2;222;2;
47;3;222;2;
47;4;222;9;
47;5;222;8;
47;6;222;9;
47;7;222;2;
47;8;222;8;
47;9;222;8;
47;10;222;3;
47;11;222;7;
47;1;225;8;
47;2;225;9;
47;3;225;2;
47;4;225;7;
47;5;225;9;
47;6;225;7;
47;7;225;9;
47;8;225;4;
47;9;225;6;
47;10;225;1;
47;11;225;9;
47;1;232;8;
47;2;232;5;
47;3;232;5;
47;4;232;1;
47;5;232;9;
47;6;232;9;
47;7;232;7;
47;8;232;3;
47;9;232;9;
47;10;232;4;
47;11;232;3;
47;1;238;4;
47;2;238;9;
47;3;238;9;
47;4;238;7;
47;5;238;6;
47;6;238;1;
47;7;238;5;
47;8;238;3;
47;9;238;5;
47;10;238;6;
47;11;238;5;
47;1;239;7;
47;2;239;1;
47;3;239;5;
47;4;239;4;
47;5;239;4;
47;6;239;7;
47;7;239;7;
47;8;239;2;
47;9;239;2;
47;10;239;8;
47;11;239;5;
47;1;240;6;
47;2;240;8;
47;3;240;4;
47;4;240;9;
47;5;240;3;
47;6;240;8;
47;7;240;1;
47;8;240;6;
47;9;240;6;
47;10;240;6;
47;11;240;4;
47;1;241;2;
47;2;241;4;
47;3;241;1;
47;4;241;9;
47;5;241;7;
47;6;241;3;
47;7;241;5;
47;8;241;3;
47;9;241;1;
47;10;241;4;
47;11;241;4;
47;1;242;8;
47;2;242;9;
47;3;242;5;
47;4;242;4;
47;5;242;4;
47;6;242;6;
47;7;242;5;
47;8;242;9;
47;9;242;2;
47;10;242;8;
47;11;242;9;
47;1;243;1;
47;2;243;9;
47;3;243;8;
47;4;243;1;
47;5;243;5;
47;6;243;6;
47;7;243;5;
47;8;243;2;
47;9;243;2;
47;10;243;5;
47;11;243;7;
47;1;245;7;
47;2;245;8;
47;3;245;8;
47;4;245;4;
47;5;245;8;
47;6;245;4;
47;7;245;2;
47;8;245;2;
47;9;245;5;
47;10;245;9;
47;11;245;1;
47;1;246;7;
47;2;246;4;
47;3;246;2;
47;4;246;1;
47;5;246;1;
47;6;246;4;
47;7;246;2;
47;8;246;7;
47;9;246;8;
47;10;246;4;
47;11;246;6;
47;1;247;7;
47;2;247;8;
47;3;247;4;
47;4;247;2;
47;5;247;6;
47;6;247;3;
47;7;247;8;
47;8;247;9;
47;9;247;6;
47;10;247;7;
47;11;247;5;
47;1;248;3;
47;2;248;6;
47;3;248;5;
47;4;248;1;
47;5;248;7;
47;6;248;5;
47;7;248;4;
47;8;248;6;
47;9;248;3;
47;10;248;6;
47;11;248;7;
47;1;249;2;
47;2;249;8;
47;3;249;6;
47;4;249;3;
47;5;249;6;
47;6;249;6;
47;7;249;6;
47;8;249;9;
47;9;249;6;
47;10;249;9;
47;11;249;4;
47;1;250;8;
47;2;250;8;
47;3;250;7;
47;4;250;4;
47;5;250;9;
47;6;250;2;
47;7;250;5;
47;8;250;4;
47;9;250;2;
47;10;250;8;
47;11;250;1;
47;1;253;9;
47;2;253;5;
47;3;253;5;
47;4;253;8;
47;5;253;8;
47;6;253;6;
47;7;253;3;
47;8;253;8;
47;9;253;5;
47;10;253;3;
47;11;253;3;
47;1;255;3;
47;2;255;4;
47;3;255;8;
47;4;255;6;
47;5;255;5;
47;6;255;6;
47;7;255;1;
47;8;255;6;
47;9;255;2;
47;10;255;6;
47;11;255;6;
47;1;256;6;
47;2;256;2;
47;3;256;1;
47;4;256;1;
47;5;256;9;
47;6;256;8;
47;7;256;3;
47;8;256;2;
47;9;256;9;
47;10;256;2;
47;11;256;8;
47;1;257;6;
47;2;257;6;
47;3;257;5;
47;4;257;5;
47;5;257;9;
47;6;257;4;
47;7;257;7;
47;8;257;2;
47;9;257;3;
47;10;257;3;
47;11;257;9;
47;1;260;2;
47;2;260;6;
47;3;260;2;
47;4;260;7;
47;5;260;8;
47;6;260;8;
47;7;260;1;
47;8;260;4;
47;9;260;8;
47;10;260;7;
47;11;260;6;
48;1;244;3;
48;2;244;7;
48;3;244;8;
48;4;244;8;
48;5;244;4;
48;6;244;3;
48;7;244;5;
48;8;244;1;
48;9;244;2;
48;10;244;6;
48;11;244;4;
48;1;251;2;
48;2;251;8;
48;3;251;5;
48;4;251;1;
48;5;251;8;
48;6;251;2;
48;7;251;9;
48;8;251;2;
48;9;251;3;
48;10;251;3;
48;11;251;8;
48;1;252;6;
48;2;252;1;
48;3;252;4;
48;4;252;5;
48;5;252;1;
48;6;252;3;
48;7;252;7;
48;8;252;5;
48;9;252;9;
48;10;252;1;
48;11;252;3;
48;1;254;3;
48;2;254;6;
48;3;254;6;
48;4;254;2;
48;5;254;1;
48;6;254;4;
48;7;254;1;
48;8;254;4;
48;9;254;6;
48;10;254;3;
48;11;254;4;
48;1;258;7;
48;2;258;2;
48;3;258;9;
48;4;258;1;
48;5;258;1;
48;6;258;2;
48;7;258;6;
48;8;258;2;
48;9;258;4;
48;10;258;5;
48;11;258;8;
48;1;259;6;
48;2;259;3;
48;3;259;4;
48;4;259;7;
48;5;259;2;
48;6;259;1;
48;7;259;2;
48;8;259;4;
48;9;259;1;
48;10;259;2;
48;11;259;2;
48;1;261;3;
48;2;261;5;
48;3;261;4;
48;4;261;4;
48;5;261;9;
48;6;261;6;
48;7;261;7;
48;8;261;8;
48;9;261;8;
48;10;261;5;
48;11;261;9;
48;1;262;5;
48;2;262;9;
48;3;262;4;
48;4;262;3;
48;5;262;5;
48;6;262;1;
48;7;262;8;
48;8;262;8;
48;9;262;3;
48;10;262;5;
48;11;262;3;
48;1;263;4;
48;2;263;9;
48;3;263;9;
48;4;263;6;
48;5;263;8;
48;6;263;1;
48;7;263;6;
48;8;263;4;
48;9;263;4;
48;10;263;8;
48;11;263;7;
48;1;264;1;
48;2;264;2;
48;3;264;3;
48;4;264;6;
48;5;264;1;
48;6;264;6;
48;7;264;1;
48;8;264;4;
48;9;264;8;
48;10;264;2;
48;11;264;9;
48;1;265;3;
48;2;265;6;
48;3;265;6;
48;4;265;5;
48;5;265;1;
48;6;265;7;
48;7;265;8;
48;8;265;8;
48;9;265;3;
48;10;265;3;
48;11;265;3;
48;1;266;3;
48;2;266;6;
48;3;266;3;
48;4;266;8;
48;5;266;1;
48;6;266;4;
48;7;266;2;
48;8;266;9;
48;9;266;5;
48;10;266;5;
48;11;266;3;
48;1;267;8;
48;2;267;2;
48;3;267;7;
48;4;267;9;
48;5;267;9;
48;6;267;7;
48;7;267;3;
48;8;267;1;
48;9;267;9;
48;10;267;2;
48;11;267;6;
48;1;268;6;
48;2;268;5;
48;3;268;3;
48;4;268;4;
48;5;268;1;
48;6;268;7;
48;7;268;9;
48;8;268;3;
48;9;268;1;
48;10;268;7;
48;11;268;9;
48;1;269;2;
48;2;269;2;
48;3;269;7;
48;4;269;1;
48;5;269;3;
48;6;269;8;
48;7;269;2;
48;8;269;2;
48;9;269;6;
48;10;269;8;
48;11;269;3;
48;1;270;8;
48;2;270;2;
48;3;270;5;
48;4;270;7;
48;5;270;7;
48;6;270;3;
48;7;270;2;
48;8;270;4;
48;9;270;6;
48;10;270;9;
48;11;270;8;
48;1;272;3;
48;2;272;9;
48;3;272;4;
48;4;272;3;
48;5;272;4;
48;6;272;9;
48;7;272;2;
48;8;272;9;
48;9;272;7;
48;10;272;3;
48;11;272;2;
48;1;276;4;
48;2;276;1;
48;3;276;5;
48;4;276;5;
48;5;276;2;
48;6;276;5;
48;7;276;4;
48;8;276;9;
48;9;276;1;
48;10;276;8;
48;11;276;1;
48;1;277;9;
48;2;277;8;
48;3;277;9;
48;4;277;6;
48;5;277;1;
48;6;277;1;
48;7;277;8;
48;8;277;3;
48;9;277;3;
48;10;277;5;
48;11;277;2;
48;1;278;3;
48;2;278;2;
48;3;278;9;
48;4;278;3;
48;5;278;8;
48;6;278;8;
48;7;278;3;
48;8;278;7;
48;9;278;2;
48;10;278;3;
48;11;278;5;
49;1;1;9;
49;2;1;5;
49;3;1;3;
49;4;1;5;
49;5;1;3;
49;6;1;3;
49;7;1;4;
49;8;1;1;
49;9;1;1;
49;10;1;9;
49;11;1;9;
49;1;2;4;
49;2;2;1;
49;3;2;6;
49;4;2;5;
49;5;2;1;
49;6;2;7;
49;7;2;7;
49;8;2;8;
49;9;2;4;
49;10;2;2;
49;11;2;2;
49;1;3;4;
49;2;3;5;
49;3;3;1;
49;4;3;5;
49;5;3;6;
49;6;3;4;
49;7;3;2;
49;8;3;9;
49;9;3;9;
49;10;3;5;
49;11;3;3;
49;1;4;5;
49;2;4;5;
49;3;4;1;
49;4;4;2;
49;5;4;6;
49;6;4;9;
49;7;4;7;
49;8;4;3;
49;9;4;5;
49;10;4;8;
49;11;4;7;
49;1;5;1;
49;2;5;6;
49;3;5;1;
49;4;5;9;
49;5;5;5;
49;6;5;9;
49;7;5;5;
49;8;5;1;
49;9;5;5;
49;10;5;2;
49;11;5;2;
49;1;7;8;
49;2;7;3;
49;3;7;5;
49;4;7;4;
49;5;7;5;
49;6;7;4;
49;7;7;7;
49;8;7;4;
49;9;7;8;
49;10;7;5;
49;11;7;9;
49;1;8;9;
49;2;8;5;
49;3;8;8;
49;4;8;5;
49;5;8;1;
49;6;8;5;
49;7;8;8;
49;8;8;5;
49;9;8;7;
49;10;8;1;
49;11;8;2;
49;1;9;1;
49;2;9;9;
49;3;9;5;
49;4;9;8;
49;5;9;3;
49;6;9;5;
49;7;9;3;
49;8;9;1;
49;9;9;1;
49;10;9;5;
49;11;9;9;
49;1;10;3;
49;2;10;2;
49;3;10;8;
49;4;10;9;
49;5;10;7;
49;6;10;4;
49;7;10;3;
49;8;10;4;
49;9;10;8;
49;10;10;9;
49;11;10;4;
49;1;13;9;
49;2;13;7;
49;3;13;7;
49;4;13;1;
49;5;13;5;
49;6;13;2;
49;7;13;2;
49;8;13;9;
49;9;13;9;
49;10;13;3;
49;11;13;9;
49;1;14;4;
49;2;14;3;
49;3;14;3;
49;4;14;2;
49;5;14;9;
49;6;14;4;
49;7;14;5;
49;8;14;9;
49;9;14;5;
49;10;14;2;
49;11;14;4;
49;1;15;5;
49;2;15;8;
49;3;15;2;
49;4;15;4;
49;5;15;9;
49;6;15;5;
49;7;15;7;
49;8;15;4;
49;9;15;4;
49;10;15;2;
49;11;15;6;
49;1;17;9;
49;2;17;4;
49;3;17;7;
49;4;17;9;
49;5;17;3;
49;6;17;7;
49;7;17;2;
49;8;17;1;
49;9;17;5;
49;10;17;8;
49;11;17;8;
49;1;19;8;
49;2;19;5;
49;3;19;3;
49;4;19;6;
49;5;19;7;
49;6;19;4;
49;7;19;3;
49;8;19;4;
49;9;19;3;
49;10;19;2;
49;11;19;6;
49;1;84;1;
49;2;84;4;
49;3;84;5;
49;4;84;9;
49;5;84;8;
49;6;84;4;
49;7;84;7;
49;8;84;5;
49;9;84;7;
49;10;84;8;
49;11;84;8;
49;1;91;7;
49;2;91;9;
49;3;91;1;
49;4;91;4;
49;5;91;9;
49;6;91;8;
49;7;91;5;
49;8;91;1;
49;9;91;4;
49;10;91;3;
49;11;91;7;
49;1;94;4;
49;2;94;6;
49;3;94;5;
49;4;94;5;
49;5;94;2;
49;6;94;9;
49;7;94;1;
49;8;94;3;
49;9;94;7;
49;10;94;1;
49;11;94;4;
49;1;96;1;
49;2;96;8;
49;3;96;4;
49;4;96;8;
49;5;96;6;
49;6;96;7;
49;7;96;6;
49;8;96;9;
49;9;96;7;
49;10;96;5;
49;11;96;9;
49;1;98;7;
49;2;98;2;
49;3;98;7;
49;4;98;8;
49;5;98;9;
49;6;98;7;
49;7;98;3;
49;8;98;4;
49;9;98;6;
49;10;98;5;
49;11;98;4;
49;1;100;3;
49;2;100;4;
49;3;100;1;
49;4;100;8;
49;5;100;2;
49;6;100;5;
49;7;100;5;
49;8;100;9;
49;9;100;2;
49;10;100;3;
49;11;100;6;
50;1;6;7;
50;2;6;7;
50;3;6;4;
50;4;6;1;
50;5;6;5;
50;6;6;7;
50;7;6;3;
50;8;6;3;
50;9;6;1;
50;10;6;4;
50;11;6;6;
50;1;11;9;
50;2;11;2;
50;3;11;2;
50;4;11;6;
50;5;11;4;
50;6;11;6;
50;7;11;8;
50;8;11;3;
50;9;11;9;
50;10;11;6;
50;11;11;2;
50;1;12;2;
50;2;12;2;
50;3;12;8;
50;4;12;5;
50;5;12;3;
50;6;12;3;
50;7;12;9;
50;8;12;2;
50;9;12;7;
50;10;12;9;
50;11;12;8;
50;1;16;6;
50;2;16;4;
50;3;16;6;
50;4;16;7;
50;5;16;8;
50;6;16;1;
50;7;16;3;
50;8;16;1;
50;9;16;2;
50;10;16;7;
50;11;16;2;
50;1;18;8;
50;2;18;1;
50;3;18;6;
50;4;18;5;
50;5;18;5;
50;6;18;2;
50;7;18;3;
50;8;18;3;
50;9;18;7;
50;10;18;4;
50;11;18;9;
50;1;20;9;
50;2;20;5;
50;3;20;8;
50;4;20;2;
50;5;20;5;
50;6;20;1;
50;7;20;4;
50;8;20;3;
50;9;20;5;
50;10;20;3;
50;11;20;1;
50;1;21;7;
50;2;21;7;
50;3;21;4;
50;4;21;5;
50;5;21;5;
50;6;21;4;
50;7;21;9;
50;8;21;2;
50;9;21;4;
50;10;21;4;
50;11;21;3;
50;1;23;6;
50;2;23;7;
50;3;23;3;
50;4;23;8;
50;5;23;1;
50;6;23;5;
50;7;23;6;
50;8;23;1;
50;9;23;7;
50;10;23;1;
50;11;23;5;
50;1;24;5;
50;2;24;8;
50;3;24;9;
50;4;24;1;
50;5;24;9;
50;6;24;3;
50;7;24;5;
50;8;24;7;
50;9;24;2;
50;10;24;6;
50;11;24;4;
50;1;25;9;
50;2;25;8;
50;3;25;3;
50;4;25;1;
50;5;25;4;
50;6;25;8;
50;7;25;5;
50;8;25;3;
50;9;25;9;
50;10;25;5;
50;11;25;3;
50;1;26;5;
50;2;26;5;
50;3;26;1;
50;4;26;2;
50;5;26;3;
50;6;26;1;
50;7;26;7;
50;8;26;9;
50;9;26;2;
50;10;26;9;
50;11;26;1;
50;1;27;1;
50;2;27;7;
50;3;27;6;
50;4;27;1;
50;5;27;6;
50;6;27;2;
50;7;27;1;
50;8;27;9;
50;9;27;6;
50;10;27;5;
50;11;27;1;
50;1;28;3;
50;2;28;7;
50;3;28;8;
50;4;28;7;
50;5;28;3;
50;6;28;3;
50;7;28;6;
50;8;28;5;
50;9;28;7;
50;10;28;4;
50;11;28;5;
50;1;30;8;
50;2;30;8;
50;3;30;4;
50;4;30;6;
50;5;30;6;
50;6;30;1;
50;7;30;8;
50;8;30;2;
50;9;30;4;
50;10;30;9;
50;11;30;3;
50;1;31;7;
50;2;31;6;
50;3;31;5;
50;4;31;3;
50;5;31;9;
50;6;31;5;
50;7;31;9;
50;8;31;9;
50;9;31;5;
50;10;31;8;
50;11;31;3;
50;1;32;2;
50;2;32;2;
50;3;32;1;
50;4;32;7;
50;5;32;9;
50;6;32;9;
50;7;32;3;
50;8;32;6;
50;9;32;7;
50;10;32;7;
50;11;32;7;
50;1;35;6;
50;2;35;2;
50;3;35;2;
50;4;35;3;
50;5;35;3;
50;6;35;7;
50;7;35;5;
50;8;35;4;
50;9;35;6;
50;10;35;7;
50;11;35;1;
50;1;37;1;
50;2;37;7;
50;3;37;1;
50;4;37;3;
50;5;37;2;
50;6;37;3;
50;7;37;4;
50;8;37;7;
50;9;37;5;
50;10;37;1;
50;11;37;5;
50;1;38;5;
50;2;38;2;
50;3;38;1;
50;4;38;1;
50;5;38;6;
50;6;38;8;
50;7;38;5;
50;8;38;1;
50;9;38;9;
50;10;38;7;
50;11;38;1;
50;1;40;5;
50;2;40;9;
50;3;40;1;
50;4;40;2;
50;5;40;6;
50;6;40;6;
50;7;40;3;
50;8;40;4;
50;9;40;3;
50;10;40;8;
50;11;40;3;
51;1;22;9;
51;2;22;4;
51;3;22;2;
51;4;22;3;
51;5;22;2;
51;6;22;9;
51;7;22;5;
51;8;22;1;
51;9;22;2;
51;10;22;4;
51;11;22;1;
51;1;29;4;
51;2;29;9;
51;3;29;7;
51;4;29;2;
51;5;29;1;
51;6;29;4;
51;7;29;5;
51;8;29;9;
51;9;29;1;
51;10;29;2;
51;11;29;1;
51;1;33;5;
51;2;33;7;
51;3;33;3;
51;4;33;4;
51;5;33;6;
51;6;33;1;
51;7;33;9;
51;8;33;3;
51;9;33;9;
51;10;33;4;
51;11;33;9;
51;1;34;3;
51;2;34;7;
51;3;34;5;
51;4;34;2;
51;5;34;5;
51;6;34;3;
51;7;34;1;
51;8;34;5;
51;9;34;1;
51;10;34;1;
51;11;34;8;
51;1;36;4;
51;2;36;5;
51;3;36;3;
51;4;36;7;
51;5;36;7;
51;6;36;2;
51;7;36;5;
51;8;36;2;
51;9;36;9;
51;10;36;8;
51;11;36;3;
51;1;39;6;
51;2;39;9;
51;3;39;4;
51;4;39;6;
51;5;39;8;
51;6;39;9;
51;7;39;5;
51;8;39;2;
51;9;39;7;
51;10;39;8;
51;11;39;4;
51;1;41;2;
51;2;41;7;
51;3;41;6;
51;4;41;5;
51;5;41;1;
51;6;41;2;
51;7;41;8;
51;8;41;6;
51;9;41;9;
51;10;41;5;
51;11;41;8;
51;1;42;1;
51;2;42;5;
51;3;42;6;
51;4;42;4;
51;5;42;9;
51;6;42;4;
51;7;42;7;
51;8;42;5;
51;9;42;2;
51;10;42;8;
51;11;42;8;
51;1;43;7;
51;2;43;4;
51;3;43;7;
51;4;43;9;
51;5;43;1;
51;6;43;1;
51;7;43;6;
51;8;43;7;
51;9;43;1;
51;10;43;4;
51;11;43;5;
51;1;44;3;
51;2;44;6;
51;3;44;1;
51;4;44;4;
51;5;44;1;
51;6;44;4;
51;7;44;7;
51;8;44;2;
51;9;44;6;
51;10;44;4;
51;11;44;1;
51;1;46;7;
51;2;46;7;
51;3;46;7;
51;4;46;3;
51;5;46;7;
51;6;46;6;
51;7;46;9;
51;8;46;4;
51;9;46;2;
51;10;46;2;
51;11;46;8;
51;1;47;4;
51;2;47;5;
51;3;47;9;
51;4;47;8;
51;5;47;1;
51;6;47;9;
51;7;47;6;
51;8;47;8;
51;9;47;1;
51;10;47;9;
51;11;47;9;
51;1;48;9;
51;2;48;8;
51;3;48;2;
51;4;48;8;
51;5;48;5;
51;6;48;4;
51;7;48;9;
51;8;48;2;
51;9;48;7;
51;10;48;7;
51;11;48;8;
51;1;49;4;
51;2;49;1;
51;3;49;7;
51;4;49;4;
51;5;49;2;
51;6;49;8;
51;7;49;2;
51;8;49;4;
51;9;49;7;
51;10;49;8;
51;11;49;7;
51;1;50;9;
51;2;50;6;
51;3;50;3;
51;4;50;7;
51;5;50;7;
51;6;50;3;
51;7;50;6;
51;8;50;2;
51;9;50;9;
51;10;50;7;
51;11;50;1;
51;1;51;7;
51;2;51;5;
51;3;51;5;
51;4;51;2;
51;5;51;9;
51;6;51;4;
51;7;51;7;
51;8;51;4;
51;9;51;7;
51;10;51;6;
51;11;51;3;
51;1;52;5;
51;2;52;3;
51;3;52;5;
51;4;52;2;
51;5;52;6;
51;6;52;6;
51;7;52;7;
51;8;52;2;
51;9;52;5;
51;10;52;3;
51;11;52;1;
51;1;55;8;
51;2;55;3;
51;3;55;2;
51;4;55;3;
51;5;55;8;
51;6;55;1;
51;7;55;5;
51;8;55;6;
51;9;55;2;
51;10;55;3;
51;11;55;4;
51;1;57;6;
51;2;57;6;
51;3;57;9;
51;4;57;8;
51;5;57;5;
51;6;57;9;
51;7;57;3;
51;8;57;4;
51;9;57;6;
51;10;57;8;
51;11;57;1;
51;1;60;8;
51;2;60;6;
51;3;60;1;
51;4;60;3;
51;5;60;5;
51;6;60;5;
51;7;60;1;
51;8;60;8;
51;9;60;4;
51;10;60;6;
51;11;60;4;
52;1;45;5;
52;2;45;1;
52;3;45;2;
52;4;45;9;
52;5;45;5;
52;6;45;2;
52;7;45;3;
52;8;45;6;
52;9;45;7;
52;10;45;5;
52;11;45;4;
52;1;53;7;
52;2;53;5;
52;3;53;5;
52;4;53;7;
52;5;53;6;
52;6;53;5;
52;7;53;5;
52;8;53;2;
52;9;53;1;
52;10;53;5;
52;11;53;2;
52;1;54;8;
52;2;54;5;
52;3;54;9;
52;4;54;5;
52;5;54;2;
52;6;54;9;
52;7;54;8;
52;8;54;8;
52;9;54;3;
52;10;54;3;
52;11;54;7;
52;1;56;7;
52;2;56;3;
52;3;56;2;
52;4;56;9;
52;5;56;1;
52;6;56;1;
52;7;56;5;
52;8;56;6;
52;9;56;2;
52;10;56;3;
52;11;56;2;
52;1;58;5;
52;2;58;5;
52;3;58;8;
52;4;58;5;
52;5;58;5;
52;6;58;8;
52;7;58;7;
52;8;58;1;
52;9;58;6;
52;10;58;6;
52;11;58;3;
52;1;59;8;
52;2;59;2;
52;3;59;3;
52;4;59;3;
52;5;59;3;
52;6;59;8;
52;7;59;4;
52;8;59;3;
52;9;59;2;
52;10;59;6;
52;11;59;9;
52;1;61;3;
52;2;61;6;
52;3;61;3;
52;4;61;3;
52;5;61;3;
52;6;61;2;
52;7;61;2;
52;8;61;9;
52;9;61;2;
52;10;61;1;
52;11;61;6;
52;1;62;2;
52;2;62;8;
52;3;62;2;
52;4;62;3;
52;5;62;5;
52;6;62;1;
52;7;62;2;
52;8;62;1;
52;9;62;7;
52;10;62;4;
52;11;62;7;
52;1;63;4;
52;2;63;9;
52;3;63;9;
52;4;63;8;
52;5;63;8;
52;6;63;8;
52;7;63;4;
52;8;63;1;
52;9;63;5;
52;10;63;5;
52;11;63;2;
52;1;64;2;
52;2;64;6;
52;3;64;8;
52;4;64;5;
52;5;64;6;
52;6;64;8;
52;7;64;9;
52;8;64;4;
52;9;64;3;
52;10;64;3;
52;11;64;2;
52;1;65;3;
52;2;65;3;
52;3;65;3;
52;4;65;9;
52;5;65;1;
52;6;65;7;
52;7;65;2;
52;8;65;6;
52;9;65;6;
52;10;65;7;
52;11;65;8;
52;1;66;8;
52;2;66;8;
52;3;66;6;
52;4;66;8;
52;5;66;7;
52;6;66;1;
52;7;66;6;
52;8;66;5;
52;9;66;1;
52;10;66;1;
52;11;66;2;
52;1;67;5;
52;2;67;7;
52;3;67;6;
52;4;67;8;
52;5;67;7;
52;6;67;7;
52;7;67;1;
52;8;67;2;
52;9;67;5;
52;10;67;3;
52;11;67;3;
52;1;69;1;
52;2;69;5;
52;3;69;8;
52;4;69;6;
52;5;69;7;
52;6;69;3;
52;7;69;9;
52;8;69;4;
52;9;69;7;
52;10;69;7;
52;11;69;6;
52;1;70;1;
52;2;70;2;
52;3;70;3;
52;4;70;3;
52;5;70;6;
52;6;70;4;
52;7;70;4;
52;8;70;8;
52;9;70;4;
52;10;70;6;
52;11;70;5;
52;1;73;4;
52;2;73;6;
52;3;73;8;
52;4;73;7;
52;5;73;5;
52;6;73;4;
52;7;73;6;
52;8;73;3;
52;9;73;8;
52;10;73;5;
52;11;73;9;
52;1;76;5;
52;2;76;3;
52;3;76;2;
52;4;76;9;
52;5;76;3;
52;6;76;3;
52;7;76;8;
52;8;76;9;
52;9;76;2;
52;10;76;1;
52;11;76;4;
52;1;77;7;
52;2;77;1;
52;3;77;2;
52;4;77;7;
52;5;77;3;
52;6;77;8;
52;7;77;4;
52;8;77;2;
52;9;77;4;
52;10;77;6;
